temp,humidity,total_precip,cloud_cover,datetime
50.75,32.0,0.0,12.0,2015-10-17T15:00:00.000-04:00
49.67,33.0,0.0,21.0,2015-10-17T16:00:00.000-04:00
48.03,34.0,0.0,10.0,2015-10-17T17:00:00.000-04:00
46.47,37.0,0.0,10.0,2015-10-17T18:00:00.000-04:00
45.15,40.0,0.0,10.0,2015-10-17T19:00:00.000-04:00
43.75,44.0,0.0,0.0,2015-10-17T20:00:00.000-04:00
42.47,47.0,0.0,0.0,2015-10-17T21:00:00.000-04:00
41.23,49.0,0.0,0.0,2015-10-17T22:00:00.000-04:00
40.13,52.0,0.0,0.0,2015-10-17T23:00:00.000-04:00
39.12,55.0,0.0,0.0,2015-10-18T00:00:00.000-04:00
38.29,59.0,0.0,0.0,2015-10-18T01:00:00.000-04:00
37.5,62.0,0.0,0.0,2015-10-18T02:00:00.000-04:00
36.85,65.0,0.0,3.0,2015-10-18T03:00:00.000-04:00
36.28,67.0,0.0,78.0,2015-10-18T04:00:00.000-04:00
36.15,68.0,0.0,64.0,2015-10-18T05:00:00.000-04:00
35.83,69.0,0.0,52.0,2015-10-18T06:00:00.000-04:00
37.41,70.0,0.0,0.0,2015-10-18T07:00:00.000-04:00
40.15,63.0,0.0,0.0,2015-10-18T08:00:00.000-04:00
42.76,56.0,0.0,10.0,2015-10-18T09:00:00.000-04:00
44.38,47.0,0.0,10.0,2015-10-18T10:00:00.000-04:00
45.75,42.0,0.0,10.0,2015-10-18T11:00:00.000-04:00
46.56,39.0,0.0,10.0,2015-10-18T12:00:00.000-04:00
45.58,37.0,0.0,10.0,2015-10-18T13:00:00.000-04:00
45.4,36.0,0.0,10.0,2015-10-18T14:00:00.000-04:00
45.24,34.0,0.0,10.0,2015-10-18T15:00:00.000-04:00
45.04,35.0,0.0,10.0,2015-10-18T16:00:00.000-04:00
43.84,36.0,0.0,0.0,2015-10-18T17:00:00.000-04:00
42.85,38.0,0.0,10.0,2015-10-18T18:00:00.000-04:00
41.98,40.0,0.0,0.0,2015-10-18T19:00:00.000-04:00
41.07,43.0,0.0,0.0,2015-10-18T20:00:00.000-04:00
40.09,45.0,0.0,0.0,2015-10-18T21:00:00.000-04:00
39.1,47.0,0.0,0.0,2015-10-18T22:00:00.000-04:00
38.1,49.0,0.0,0.0,2015-10-18T23:00:00.000-04:00
37.23,51.0,0.0,0.0,2015-10-19T00:00:00.000-04:00
36.53,52.0,0.0,0.0,2015-10-19T01:00:00.000-04:00
35.85,53.0,0.0,0.0,2015-10-19T02:00:00.000-04:00
35.09,55.0,0.0,0.0,2015-10-19T03:00:00.000-04:00
34.26,57.0,0.0,0.0,2015-10-19T04:00:00.000-04:00
33.49,60.0,0.0,0.0,2015-10-19T05:00:00.000-04:00
32.88,62.0,0.0,0.0,2015-10-19T06:00:00.000-04:00
34.78,64.0,0.0,0.0,2015-10-19T07:00:00.000-04:00
38.87,53.0,0.0,0.0,2015-10-19T08:00:00.000-04:00
41.73,41.0,0.0,0.0,2015-10-19T09:00:00.000-04:00
44.25,38.0,0.0,0.0,2015-10-19T10:00:00.000-04:00
46.36,37.0,0.0,0.0,2015-10-19T11:00:00.000-04:00
48.36,36.0,0.0,0.0,2015-10-19T12:00:00.000-04:00
49.92,34.0,0.0,0.0,2015-10-19T13:00:00.000-04:00
51.07,34.0,0.0,0.0,2015-10-19T14:00:00.000-04:00
51.6,35.0,0.0,0.0,2015-10-19T15:00:00.000-04:00
51.36,36.0,0.0,0.0,2015-10-19T16:00:00.000-04:00
50.17,39.0,0.0,0.0,2015-10-19T17:00:00.000-04:00
48.88,42.0,0.0,0.0,2015-10-19T18:00:00.000-04:00
47.92,44.0,0.0,0.0,2015-10-19T19:00:00.000-04:00
47.19,45.0,0.0,0.0,2015-10-19T20:00:00.000-04:00
46.63,44.0,0.0,0.0,2015-10-19T21:00:00.000-04:00
46.29,42.0,0.0,0.0,2015-10-19T22:00:00.000-04:00
45.58,43.0,0.0,0.0,2015-10-19T23:00:00.000-04:00
44.67,45.0,0.0,0.0,2015-10-20T00:00:00.000-04:00
43.82,48.0,0.0,0.0,2015-10-20T01:00:00.000-04:00
43.19,51.0,0.0,0.0,2015-10-20T02:00:00.000-04:00
42.72,53.0,0.0,0.0,2015-10-20T03:00:00.000-04:00
42.25,55.0,0.0,0.0,2015-10-20T04:00:00.000-04:00
41.88,57.0,0.0,0.0,2015-10-20T05:00:00.000-04:00
41.53,59.0,0.0,2.4,2015-10-20T06:00:00.000-04:00
44.95,58.0,0.0,0.6,2015-10-20T07:00:00.000-04:00
48.03,54.0,0.0,3.0,2015-10-20T08:00:00.000-04:00
51.72,49.0,0.0,12.0,2015-10-20T09:00:00.000-04:00
55.77,45.0,0.0,87.0,2015-10-20T10:00:00.000-04:00
60.0,43.0,0.0,72.0,2015-10-20T11:00:00.000-04:00
64.63,39.0,0.0,44.0,2015-10-20T12:00:00.000-04:00
67.62,36.0,0.0,42.0,2015-10-20T13:00:00.000-04:00
69.78,35.0,0.0,23.0,2015-10-20T14:00:00.000-04:00
70.69,35.0,0.0,1.0,2015-10-20T15:00:00.000-04:00
70.35,37.0,0.0,0.0,2015-10-20T16:00:00.000-04:00
68.48,40.0,0.0,0.0,2015-10-20T17:00:00.000-04:00
66.41,43.0,0.0,0.0,2015-10-20T18:00:00.000-04:00
64.83,46.0,0.0,0.0,2015-10-20T19:00:00.000-04:00
63.17,48.0,0.0,0.0,2015-10-20T20:00:00.000-04:00
61.73,50.0,0.0,0.0,2015-10-20T21:00:00.000-04:00
60.42,51.0,0.0,0.0,2015-10-20T22:00:00.000-04:00
59.08,53.0,0.0,0.0,2015-10-20T23:00:00.000-04:00
57.93,55.0,0.0,0.0,2015-10-21T00:00:00.000-04:00
57.28,57.0,0.0,0.0,2015-10-21T01:00:00.000-04:00
57.03,57.0,0.0,0.9,2015-10-21T02:00:00.000-04:00
57.01,58.0,0.0,0.3,2015-10-21T03:00:00.000-04:00
56.65,58.0,0.0,0.0,2015-10-21T04:00:00.000-04:00
56.06,60.0,0.0,0.0,2015-10-21T05:00:00.000-04:00
55.18,62.0,0.0,0.0,2015-10-21T06:00:00.000-04:00
51.94,75.0,0.0,0.3,2015-10-21T07:00:00.000-04:00
55.27,70.0,0.0,2.4,2015-10-21T08:00:00.000-04:00
60.11,62.0,0.0,7.5,2015-10-21T09:00:00.000-04:00
65.55,55.0,0.0,6.6,2015-10-21T10:00:00.000-04:00
69.94,48.0,0.0,7.5,2015-10-21T11:00:00.000-04:00
73.12,43.0,0.0,6.3,2015-10-21T12:00:00.000-04:00
74.85,39.0,0.0,4.5,2015-10-21T13:00:00.000-04:00
75.57,37.0,0.0,3.9,2015-10-21T14:00:00.000-04:00
75.43,37.0,0.0,2.4,2015-10-21T15:00:00.000-04:00
74.37,40.0,0.0,4.0,2015-10-21T16:00:00.000-04:00
71.7,45.0,0.0,47.0,2015-10-21T17:00:00.000-04:00
69.13,51.0,0.0,100.0,2015-10-21T18:00:00.000-04:00
67.29,56.0,0.0,100.0,2015-10-21T19:00:00.000-04:00
65.65,60.0,0.0,100.0,2015-10-21T20:00:00.000-04:00
64.32,63.0,0.0,100.0,2015-10-21T21:00:00.000-04:00
62.92,67.0,0.0,55.0,2015-10-21T22:00:00.000-04:00
61.5,70.0,0.0,24.0,2015-10-21T23:00:00.000-04:00
60.18,72.0,0.0,9.0,2015-10-22T00:00:00.000-04:00
59.17,73.0,0.0,3.0,2015-10-22T01:00:00.000-04:00
58.31,74.0,0.0,7.0,2015-10-22T02:00:00.000-04:00
57.57,73.0,0.0,17.0,2015-10-22T03:00:00.000-04:00
56.91,73.0,0.0,10.0,2015-10-22T04:00:00.000-04:00
56.26,73.0,0.0,0.0,2015-10-22T05:00:00.000-04:00
55.56,74.0,0.0,1.5,2015-10-22T06:00:00.000-04:00
55.11,65.0,0.0,5.1,2015-10-22T07:00:00.000-04:00
57.34,62.0,0.0,49.0,2015-10-22T08:00:00.000-04:00
61.51,56.0,0.0,30.0,2015-10-22T09:00:00.000-04:00
66.27,51.0,0.0,30.0,2015-10-22T10:00:00.000-04:00
70.15,46.0,0.0,8.1,2015-10-22T11:00:00.000-04:00
73.32,43.0,0.0,15.9,2015-10-22T12:00:00.000-04:00
75.18,41.0,0.0,30.0,2015-10-22T13:00:00.000-04:00
76.06,40.0,0.0,100.0,2015-10-22T14:00:00.000-04:00
76.35,40.0,0.0,77.0,2015-10-22T15:00:00.000-04:00
75.82,41.0,0.0,66.0,2015-10-22T16:00:00.000-04:00
74.02,44.0,0.0,78.0,2015-10-22T17:00:00.000-04:00
72.21,47.0,0.0,93.0,2015-10-22T18:00:00.000-04:00
70.91,50.0,0.0,100.0,2015-10-22T19:00:00.000-04:00
69.56,53.0,0.0,100.0,2015-10-22T20:00:00.000-04:00
68.73,54.0,0.0,7.0,2015-10-22T21:00:00.000-04:00
67.51,58.0,0.0,10.0,2015-10-22T22:00:00.000-04:00
65.06,65.0,0.0,0.0,2015-10-22T23:00:00.000-04:00
61.78,69.0,0.0,0.0,2015-10-23T00:00:00.000-04:00
57.54,63.0,0.0,0.0,2015-10-23T01:00:00.000-04:00
53.59,52.0,0.0,0.0,2015-10-23T02:00:00.000-04:00
50.59,45.0,0.0,0.0,2015-10-23T03:00:00.000-04:00
48.43,47.0,0.0,0.0,2015-10-23T04:00:00.000-04:00
47.13,55.0,0.0,0.0,2015-10-23T05:00:00.000-04:00
46.34,68.0,0.0,0.0,2015-10-23T06:00:00.000-04:00
48.81,67.0,0.0,0.0,2015-10-23T07:00:00.000-04:00
50.21,65.0,0.0,0.0,2015-10-23T08:00:00.000-04:00
51.61,54.0,0.0,0.0,2015-10-23T09:00:00.000-04:00
52.91,46.0,0.0,0.0,2015-10-23T10:00:00.000-04:00
54.33,41.0,0.0,0.0,2015-10-23T11:00:00.000-04:00
55.7,36.0,0.0,0.0,2015-10-23T12:00:00.000-04:00
56.69,34.0,0.0,0.0,2015-10-23T13:00:00.000-04:00
57.28,32.0,0.0,0.0,2015-10-23T14:00:00.000-04:00
57.28,31.0,0.0,0.0,2015-10-23T15:00:00.000-04:00
56.55,32.0,0.0,0.0,2015-10-23T16:00:00.000-04:00
54.87,33.0,0.0,0.0,2015-10-23T17:00:00.000-04:00
53.34,36.0,0.0,0.0,2015-10-23T18:00:00.000-04:00
51.99,40.0,0.0,0.0,2015-10-23T19:00:00.000-04:00
50.59,43.0,0.0,0.0,2015-10-23T20:00:00.000-04:00
49.36,45.0,0.0,0.0,2015-10-23T21:00:00.000-04:00
48.12,47.0,0.0,0.0,2015-10-23T22:00:00.000-04:00
47.01,48.0,0.0,0.0,2015-10-23T23:00:00.000-04:00
45.93,49.0,0.0,0.0,2015-10-24T00:00:00.000-04:00
45.03,50.0,0.0,0.0,2015-10-24T01:00:00.000-04:00
44.18,51.0,0.0,0.0,2015-10-24T02:00:00.000-04:00
43.46,52.0,0.0,0.0,2015-10-24T03:00:00.000-04:00
42.83,54.0,0.0,0.0,2015-10-24T04:00:00.000-04:00
42.33,56.0,0.0,0.0,2015-10-24T05:00:00.000-04:00
42.06,59.0,0.0,2.0,2015-10-24T06:00:00.000-04:00
42.29,63.0,0.0,88.0,2015-10-24T07:00:00.000-04:00
45.28,59.0,0.0,100.0,2015-10-24T08:00:00.000-04:00
48.39,57.0,0.0,100.0,2015-10-24T09:00:00.000-04:00
51.06,56.0,0.0,100.0,2015-10-24T10:00:00.000-04:00
52.91,57.0,0.0,100.0,2015-10-24T11:00:00.000-04:00
53.23,59.0,0.0,100.0,2015-10-24T12:00:00.000-04:00
53.56,62.0,0.0,100.0,2015-10-24T13:00:00.000-04:00
53.59,64.0,0.0,100.0,2015-10-24T14:00:00.000-04:00
53.61,66.0,0.0,100.0,2015-10-24T15:00:00.000-04:00
53.49,68.0,0.0,100.0,2015-10-24T16:00:00.000-04:00
52.89,71.0,0.0,100.0,2015-10-24T17:00:00.000-04:00
52.5,74.0,0.0,100.0,2015-10-24T18:00:00.000-04:00
52.17,77.0,0.0,100.0,2015-10-24T19:00:00.000-04:00
52.35,78.0,0.0,100.0,2015-10-24T20:00:00.000-04:00
52.6,79.0,0.0,100.0,2015-10-24T21:00:00.000-04:00
52.82,81.0,0.0,100.0,2015-10-24T22:00:00.000-04:00
53.13,82.0,0.0,100.0,2015-10-24T23:00:00.000-04:00
53.4,84.0,0.0,100.0,2015-10-25T00:00:00.000-04:00
53.59,88.0,0.4,100.0,2015-10-25T01:00:00.000-04:00
54.04,90.0,0.2,100.0,2015-10-25T02:00:00.000-04:00
54.64,92.0,0.1,100.0,2015-10-25T03:00:00.000-04:00
55.05,92.0,0.9,100.0,2015-10-25T04:00:00.000-04:00
55.02,93.0,1.9,100.0,2015-10-25T05:00:00.000-04:00
54.87,92.0,1.4,100.0,2015-10-25T06:00:00.000-04:00
54.98,93.0,1.9,100.0,2015-10-25T07:00:00.000-04:00
56.31,89.0,0.2,100.0,2015-10-25T08:00:00.000-04:00
57.1,87.0,0.0,100.0,2015-10-25T09:00:00.000-04:00
57.77,85.0,0.0,100.0,2015-10-25T10:00:00.000-04:00
58.49,83.0,0.0,100.0,2015-10-25T11:00:00.000-04:00
59.97,79.0,0.0,100.0,2015-10-25T12:00:00.000-04:00
62.94,70.0,0.0,44.0,2015-10-25T13:00:00.000-04:00
64.09,61.0,0.0,30.0,2015-10-25T14:00:00.000-04:00
64.21,55.0,0.0,100.0,2015-10-25T15:00:00.000-04:00
62.32,51.0,0.0,46.0,2015-10-25T16:00:00.000-04:00
59.03,51.0,0.0,100.0,2015-10-25T17:00:00.000-04:00
55.38,53.0,0.0,51.0,2015-10-25T18:00:00.000-04:00
52.05,58.0,0.0,30.0,2015-10-25T19:00:00.000-04:00
49.45,63.0,0.0,30.0,2015-10-25T20:00:00.000-04:00
47.69,67.0,0.0,1.2,2015-10-25T21:00:00.000-04:00
46.54,70.0,0.0,0.0,2015-10-25T22:00:00.000-04:00
45.75,70.0,0.0,0.0,2015-10-25T23:00:00.000-04:00
44.97,70.0,0.0,0.0,2015-10-26T00:00:00.000-04:00
44.27,70.0,0.0,0.0,2015-10-26T01:00:00.000-04:00
43.48,71.0,0.0,0.0,2015-10-26T02:00:00.000-04:00
42.69,73.0,0.0,0.0,2015-10-26T03:00:00.000-04:00
41.93,75.0,0.0,0.0,2015-10-26T04:00:00.000-04:00
41.23,76.0,0.0,0.0,2015-10-26T05:00:00.000-04:00
40.56,78.0,0.0,0.0,2015-10-26T06:00:00.000-04:00
44.95,81.0,0.0,11.7,2015-10-26T07:00:00.000-04:00
47.64,72.0,0.0,11.4,2015-10-26T08:00:00.000-04:00
50.23,59.0,0.0,1.5,2015-10-26T09:00:00.000-04:00
52.06,51.0,0.0,0.0,2015-10-26T10:00:00.000-04:00
53.7,46.0,0.0,0.0,2015-10-26T11:00:00.000-04:00
55.16,43.0,0.0,0.0,2015-10-26T12:00:00.000-04:00
56.24,40.0,0.0,0.0,2015-10-26T13:00:00.000-04:00
56.91,39.0,0.0,0.0,2015-10-26T14:00:00.000-04:00
56.94,39.0,0.0,0.0,2015-10-26T15:00:00.000-04:00
56.46,39.0,0.0,0.0,2015-10-26T16:00:00.000-04:00
55.11,41.0,0.0,0.0,2015-10-26T17:00:00.000-04:00
54.42,41.0,0.0,0.0,2015-10-26T18:00:00.000-04:00
53.41,44.0,0.0,0.0,2015-10-26T19:00:00.000-04:00
52.48,46.0,0.0,0.0,2015-10-26T20:00:00.000-04:00
51.52,48.0,0.0,0.0,2015-10-26T21:00:00.000-04:00
50.59,51.0,0.0,0.0,2015-10-26T22:00:00.000-04:00
49.74,54.0,0.0,0.0,2015-10-26T23:00:00.000-04:00
48.97,56.0,0.0,0.6,2015-10-27T00:00:00.000-04:00
48.45,58.0,0.0,3.9,2015-10-27T01:00:00.000-04:00
47.62,61.0,0.0,10.5,2015-10-27T02:00:00.000-04:00
46.97,63.0,0.0,30.0,2015-10-27T03:00:00.000-04:00
46.48,65.0,0.0,32.0,2015-10-27T04:00:00.000-04:00
46.09,66.0,0.0,100.0,2015-10-27T05:00:00.000-04:00
45.91,66.0,0.0,100.0,2015-10-27T06:00:00.000-04:00
44.04,67.0,0.0,30.0,2015-10-27T07:00:00.000-04:00
48.01,62.0,0.0,30.0,2015-10-27T08:00:00.000-04:00
52.37,58.0,0.0,30.0,2015-10-27T09:00:00.000-04:00
55.99,56.0,0.0,30.0,2015-10-27T10:00:00.000-04:00
57.5,57.0,0.0,100.0,2015-10-27T11:00:00.000-04:00
58.71,53.0,0.0,88.0,2015-10-27T12:00:00.000-04:00
59.37,53.0,0.0,100.0,2015-10-27T13:00:00.000-04:00
59.55,53.0,0.0,100.0,2015-10-27T14:00:00.000-04:00
59.17,54.0,0.0,100.0,2015-10-27T15:00:00.000-04:00
58.24,55.0,0.0,100.0,2015-10-27T16:00:00.000-04:00
56.69,58.0,0.0,100.0,2015-10-27T17:00:00.000-04:00
55.52,62.0,0.0,100.0,2015-10-27T18:00:00.000-04:00
54.62,65.0,0.0,100.0,2015-10-27T19:00:00.000-04:00
53.81,69.0,0.0,100.0,2015-10-27T20:00:00.000-04:00
53.34,73.0,0.0,100.0,2015-10-27T21:00:00.000-04:00
53.05,77.0,0.0,100.0,2015-10-27T22:00:00.000-04:00
53.56,78.0,0.0,100.0,2015-10-27T23:00:00.000-04:00
53.86,80.0,0.0,100.0,2015-10-28T00:00:00.000-04:00
54.01,83.0,0.0,100.0,2015-10-28T01:00:00.000-04:00
54.35,84.0,0.0,100.0,2015-10-28T02:00:00.000-04:00
54.8,84.0,0.0,100.0,2015-10-28T03:00:00.000-04:00
55.07,85.0,0.0,100.0,2015-10-28T04:00:00.000-04:00
55.63,85.0,0.0,100.0,2015-10-28T05:00:00.000-04:00
56.28,86.0,0.0,100.0,2015-10-28T06:00:00.000-04:00
55.57,90.0,0.6,100.0,2015-10-28T07:00:00.000-04:00
56.55,92.0,1.3,100.0,2015-10-28T08:00:00.000-04:00
57.57,92.0,1.2,100.0,2015-10-28T09:00:00.000-04:00
58.74,93.0,0.9,100.0,2015-10-28T10:00:00.000-04:00
59.68,93.0,1.2,100.0,2015-10-28T11:00:00.000-04:00
60.43,93.0,2.7,100.0,2015-10-28T12:00:00.000-04:00
60.9,94.0,3.3,100.0,2015-10-28T13:00:00.000-04:00
61.42,94.0,3.1,100.0,2015-10-28T14:00:00.000-04:00
62.13,95.0,3.1,100.0,2015-10-28T15:00:00.000-04:00
63.19,95.0,3.0,100.0,2015-10-28T16:00:00.000-04:00
63.96,96.0,1.4,100.0,2015-10-28T17:00:00.000-04:00
64.54,96.0,0.9,100.0,2015-10-28T18:00:00.000-04:00
64.92,97.0,0.5,100.0,2015-10-28T19:00:00.000-04:00
65.53,96.0,0.4,100.0,2015-10-28T20:00:00.000-04:00
65.87,96.0,0.3,100.0,2015-10-28T21:00:00.000-04:00
66.0,96.0,0.2,100.0,2015-10-28T22:00:00.000-04:00
66.32,95.0,0.5,100.0,2015-10-28T23:00:00.000-04:00
66.7,95.0,0.8,100.0,2015-10-29T00:00:00.000-04:00
66.97,94.0,1.4,100.0,2015-10-29T01:00:00.000-04:00
66.99,95.0,3.2,100.0,2015-10-29T02:00:00.000-04:00
66.84,95.0,0.7,100.0,2015-10-29T03:00:00.000-04:00
66.73,95.0,0.0,100.0,2015-10-29T04:00:00.000-04:00
66.37,95.0,0.0,100.0,2015-10-29T05:00:00.000-04:00
65.98,96.0,0.0,100.0,2015-10-29T06:00:00.000-04:00
66.23,95.0,0.0,100.0,2015-10-29T07:00:00.000-04:00
66.79,91.0,0.0,19.0,2015-10-29T08:00:00.000-04:00
67.76,82.0,0.0,10.0,2015-10-29T09:00:00.000-04:00
69.09,73.0,0.0,10.0,2015-10-29T10:00:00.000-04:00
70.06,66.0,0.0,15.6,2015-10-29T11:00:00.000-04:00
70.6,59.0,0.0,30.0,2015-10-29T12:00:00.000-04:00
70.33,55.0,0.0,30.0,2015-10-29T13:00:00.000-04:00
69.15,53.0,0.0,30.0,2015-10-29T14:00:00.000-04:00
67.45,50.0,0.0,61.0,2015-10-29T15:00:00.000-04:00
65.17,46.0,0.0,88.0,2015-10-29T16:00:00.000-04:00
62.61,42.0,0.0,100.0,2015-10-29T17:00:00.000-04:00
60.67,40.0,0.0,27.0,2015-10-29T18:00:00.000-04:00
58.81,41.0,0.0,3.0,2015-10-29T19:00:00.000-04:00
57.34,44.0,0.0,0.0,2015-10-29T20:00:00.000-04:00
56.11,46.0,0.0,0.0,2015-10-29T21:00:00.000-04:00
54.84,49.0,0.0,0.0,2015-10-29T22:00:00.000-04:00
53.47,52.0,0.0,0.0,2015-10-29T23:00:00.000-04:00
52.08,55.0,0.0,0.0,2015-10-30T00:00:00.000-04:00
50.75,58.0,0.0,0.0,2015-10-30T01:00:00.000-04:00
49.42,60.0,0.0,0.0,2015-10-30T02:00:00.000-04:00
48.23,61.0,0.0,0.0,2015-10-30T03:00:00.000-04:00
47.1,64.0,0.0,0.0,2015-10-30T04:00:00.000-04:00
46.03,67.0,0.0,0.0,2015-10-30T05:00:00.000-04:00
45.04,70.0,0.0,0.0,2015-10-30T06:00:00.000-04:00
44.22,75.0,0.0,0.0,2015-10-30T07:00:00.000-04:00
46.23,71.0,0.0,0.0,2015-10-30T08:00:00.000-04:00
48.61,67.0,0.0,0.0,2015-10-30T09:00:00.000-04:00
51.45,62.0,0.0,0.0,2015-10-30T10:00:00.000-04:00
53.5,58.0,0.0,2.0,2015-10-30T11:00:00.000-04:00
54.94,56.0,0.0,41.0,2015-10-30T12:00:00.000-04:00
55.2,55.0,0.0,82.0,2015-10-30T13:00:00.000-04:00
55.21,53.0,0.0,100.0,2015-10-30T14:00:00.000-04:00
54.69,52.0,0.0,100.0,2015-10-30T15:00:00.000-04:00
53.74,48.0,0.0,100.0,2015-10-30T16:00:00.000-04:00
51.69,49.0,0.0,14.0,2015-10-30T17:00:00.000-04:00
50.39,50.0,0.0,0.0,2015-10-30T18:00:00.000-04:00
49.24,52.0,0.0,0.0,2015-10-30T19:00:00.000-04:00
47.96,55.0,0.0,0.0,2015-10-30T20:00:00.000-04:00
46.74,57.0,0.0,0.0,2015-10-30T21:00:00.000-04:00
45.53,60.0,0.0,0.0,2015-10-30T22:00:00.000-04:00
44.5,62.0,0.0,0.0,2015-10-30T23:00:00.000-04:00
43.59,63.0,0.0,0.0,2015-10-31T00:00:00.000-04:00
42.76,65.0,0.0,0.0,2015-10-31T01:00:00.000-04:00
41.98,66.0,0.0,0.0,2015-10-31T02:00:00.000-04:00
41.23,68.0,0.0,0.0,2015-10-31T03:00:00.000-04:00
40.54,70.0,0.0,0.0,2015-10-31T04:00:00.000-04:00
39.88,71.0,0.0,0.0,2015-10-31T05:00:00.000-04:00
39.28,73.0,0.0,1.0,2015-10-31T06:00:00.000-04:00
40.54,82.0,0.0,0.0,2015-10-31T07:00:00.000-04:00
43.78,75.0,0.0,0.3,2015-10-31T08:00:00.000-04:00
47.17,66.0,0.0,16.5,2015-10-31T09:00:00.000-04:00
49.74,59.0,0.0,58.0,2015-10-31T10:00:00.000-04:00
51.97,54.0,0.0,44.0,2015-10-31T11:00:00.000-04:00
54.08,53.0,0.0,83.0,2015-10-31T12:00:00.000-04:00
55.59,52.0,0.0,98.0,2015-10-31T13:00:00.000-04:00
56.56,51.0,0.0,100.0,2015-10-31T14:00:00.000-04:00
56.78,52.0,0.0,100.0,2015-10-31T15:00:00.000-04:00
56.64,54.0,0.0,88.0,2015-10-31T16:00:00.000-04:00
55.57,57.0,0.0,100.0,2015-10-31T17:00:00.000-04:00
55.09,62.0,0.0,100.0,2015-10-31T18:00:00.000-04:00
54.58,67.0,0.0,72.0,2015-10-31T19:00:00.000-04:00
53.58,72.0,0.0,30.0,2015-10-31T20:00:00.000-04:00
53.11,76.0,0.0,30.0,2015-10-31T21:00:00.000-04:00
52.95,78.0,0.0,20.7,2015-10-31T22:00:00.000-04:00
52.64,80.0,0.0,86.0,2015-10-31T23:00:00.000-04:00
52.57,80.0,0.0,100.0,2015-11-01T00:00:00.000-04:00
52.6,77.0,0.0,100.0,2015-11-01T01:00:00.000-05:00
52.24,76.0,0.0,100.0,2015-11-01T02:00:00.000-05:00
51.87,75.0,0.0,100.0,2015-11-01T03:00:00.000-05:00
51.69,77.0,0.0,100.0,2015-11-01T04:00:00.000-05:00
51.51,81.0,0.0,100.0,2015-11-01T05:00:00.000-05:00
51.72,84.0,0.0,100.0,2015-11-01T06:00:00.000-05:00
52.64,81.0,0.0,100.0,2015-11-01T07:00:00.000-05:00
55.2,76.0,0.0,100.0,2015-11-01T08:00:00.000-05:00
58.22,68.0,0.0,100.0,2015-11-01T09:00:00.000-05:00
61.12,64.0,0.0,100.0,2015-11-01T10:00:00.000-05:00
63.33,62.0,0.0,33.0,2015-11-01T11:00:00.000-05:00
64.95,61.0,0.0,44.0,2015-11-01T12:00:00.000-05:00
66.46,60.0,0.0,15.0,2015-11-01T13:00:00.000-05:00
67.53,59.0,0.0,8.4,2015-11-01T14:00:00.000-05:00
67.81,59.0,0.0,10.0,2015-11-01T15:00:00.000-05:00
67.22,56.0,0.0,4.2,2015-11-01T16:00:00.000-05:00
65.46,55.0,0.0,10.0,2015-11-01T17:00:00.000-05:00
63.98,56.0,0.0,2.7,2015-11-01T18:00:00.000-05:00
62.22,59.0,0.0,8.4,2015-11-01T19:00:00.000-05:00
61.1,61.0,0.0,11.7,2015-11-01T20:00:00.000-05:00
60.0,63.0,0.0,30.0,2015-11-01T21:00:00.000-05:00
58.92,65.0,0.0,30.0,2015-11-01T22:00:00.000-05:00
57.99,65.0,0.0,11.4,2015-11-01T23:00:00.000-05:00
57.21,65.0,0.0,30.0,2015-11-02T00:00:00.000-05:00
56.6,65.0,0.0,30.0,2015-11-02T01:00:00.000-05:00
56.13,65.0,0.0,30.0,2015-11-02T02:00:00.000-05:00
55.88,65.0,0.0,30.0,2015-11-02T03:00:00.000-05:00
55.59,65.0,0.0,30.0,2015-11-02T04:00:00.000-05:00
55.12,66.0,0.0,100.0,2015-11-02T05:00:00.000-05:00
54.55,67.0,0.0,100.0,2015-11-02T06:00:00.000-05:00
53.79,85.0,0.0,100.0,2015-11-02T07:00:00.000-05:00
54.67,82.0,0.0,100.0,2015-11-02T08:00:00.000-05:00
57.36,73.0,0.0,100.0,2015-11-02T09:00:00.000-05:00
59.86,64.0,0.0,100.0,2015-11-02T10:00:00.000-05:00
62.2,56.0,0.0,100.0,2015-11-02T11:00:00.000-05:00
64.12,49.0,0.0,64.0,2015-11-02T12:00:00.000-05:00
64.68,48.0,0.0,100.0,2015-11-02T13:00:00.000-05:00
65.19,47.0,0.0,100.0,2015-11-02T14:00:00.000-05:00
64.9,48.0,0.0,100.0,2015-11-02T15:00:00.000-05:00
64.48,50.0,0.0,100.0,2015-11-02T16:00:00.000-05:00
63.62,51.0,0.0,100.0,2015-11-02T17:00:00.000-05:00
62.77,53.0,0.0,100.0,2015-11-02T18:00:00.000-05:00
62.22,55.0,0.0,100.0,2015-11-02T19:00:00.000-05:00
61.44,56.0,0.0,30.0,2015-11-02T20:00:00.000-05:00
60.45,58.0,0.0,0.0,2015-11-02T21:00:00.000-05:00
59.62,60.0,0.0,0.0,2015-11-02T22:00:00.000-05:00
58.6,62.0,0.0,0.0,2015-11-02T23:00:00.000-05:00
57.5,65.0,0.0,0.0,2015-11-03T00:00:00.000-05:00
56.42,67.0,0.0,0.0,2015-11-03T01:00:00.000-05:00
55.41,70.0,0.0,0.0,2015-11-03T02:00:00.000-05:00
54.49,72.0,0.0,0.0,2015-11-03T03:00:00.000-05:00
53.65,74.0,0.0,0.0,2015-11-03T04:00:00.000-05:00
52.87,76.0,0.0,0.0,2015-11-03T05:00:00.000-05:00
